imputât,ɛ̃.py.ta,,['verbe']
imputâtes,ɛ̃.py.tat,,['verbe']
imputation,ɛ̃.py.ta.sjɔ̃,f,['nom']
imputations,ɛ̃.py.ta.sjɔ̃,f,['nom']
impute,ɛ̃.pyt,,['verbe']
imputé,ɛ̃.py.te,,['verbe']
imputée,ɛ̃.py.te,,['verbe']
imputées,ɛ̃.py.te,,['verbe']
imputent,ɛ̃.pyt,,['verbe']
imputer,ɛ̃.py.te,,['verbe']
imputera,ɛ̃.py.tə.ʁa,,['verbe']
imputerai,ɛ̃.py.tə.ʁe,,['verbe']
imputeraient,ɛ̃.py.tə.ʁɛ,,['verbe']
imputerais,ɛ̃.py.tə.ʁɛ,,['verbe']
imputerait,ɛ̃.py.tə.ʁɛ,,['verbe']
imputeras,ɛ̃.py.tə.ʁa,,['verbe']
imputèrent,ɛ̃.py.tɛʁ,,['verbe']
imputerez,ɛ̃.py.tə.ʁe,,['verbe']
imputeriez,ɛ̃.py.tə.ʁje,,['verbe']
imputerions,ɛ̃.py.tə.ʁjɔ̃,,['verbe']
imputerons,ɛ̃.py.tə.ʁɔ̃,,['verbe']
imputeront,ɛ̃.py.tə.ʁɔ̃,,['verbe']
imputes,ɛ̃.pyt,,['verbe']
imputés,ɛ̃.py.te,,['verbe']
imputez,ɛ̃.py.te,,['verbe']
imputiez,ɛ̃.py.tje,,['verbe']
imputions,ɛ̃.py.tjɔ̃,,['verbe']
imputons,ɛ̃.py.tɔ̃,,['verbe']
imputrescible,ɛ̃.py.tʁe.sibl,m,['adjectif']
imputrescibles,ɛ̃.py.tʁe.sibl,m,['adjectif']
in,in,,"['adjectif', 'préposition']"
inabordable,i.na.bɔr.dabl,m,['adjectif']
inabrité,i.na.bʁi.te,m,['adjectif']
inabritée,i.na.bʁi.te,,['adjectif']
inabritées,i.na.bʁi.te,,['adjectif']
inabrités,i.na.bʁi.te,,['adjectif']
inaccentué,i.nak.sɑ̃.tɥe,,['adjectif']
inaccentuée,i.nak.sɑ̃.tɥe,,['adjectif']
inaccentuées,i.nak.sɑ̃.tɥe,,['adjectif']
inaccentués,i.nak.sɑ̃.tɥe,,['adjectif']
inacceptable,i.nak.sɛp.tabl,m,['adjectif']
inacceptables,i.nak.sɛp.tabl,m,['adjectif']
inacceptation,i.nak.sɛp.ta.sjɔ̃,f,['nom']
inacceptations,i.nak.sɛp.ta.sjɔ̃,f,['nom']
inaccessibilité,i.nak.sɛ.si.bi.li.te,f,['nom']
inaccessibilités,i.nak.sɛ.si.bi.li.te,f,['nom']
inaccessible,i.nak.se.sibl,m,['adjectif']
inaccessibles,i.nak.se.sibl,m,['adjectif']
inaccompli,i.na.kɔ̃.pli,m,"['adjectif', 'nom']"
inaccomplie,in.a.kɔ̃.pli,,['adjectif']
inaccomplies,in.a.kɔ̃.pli,,['adjectif']
inaccomplis,i.na.kɔ̃.pli,m,"['adjectif', 'nom']"
inaccomplissement,i.na.kɔ̃.plis.mɑ̃,m,['nom']
inaccomplissements,i.na.kɔ̃.plis.mɑ̃,m,['nom']
